ID,Category,Type,Item,Origin,Destination,Start_Lat,Start_Lon,End_Lat,End_Lon,Departure,Arrival,Status_Detail,Warehouse,Qty
DEL-2967,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-08-26 11:00:00,2024-08-26 18:00:00,Out for Delivery,DC_Cikarang,463
DEL-2968,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-23 08:00:00,2024-12-23 18:00:00,Out for Delivery,DC_Cikarang,244
DEL-2969,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-04-23 02:00:00,2024-04-23 13:00:00,Out for Delivery,DC_Cikarang,154
DEL-2970,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-12-07 01:00:00,2024-12-07 11:00:00,Out for Delivery,DC_Cikarang,139
DEL-2971,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-03-01 11:00:00,2024-03-01 18:00:00,Out for Delivery,DC_Cikarang,274
DEL-2972,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-01-10 05:00:00,2024-01-10 11:00:00,Out for Delivery,DC_Cikarang,466
DEL-2973,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-05-14 09:00:00,2024-05-14 17:00:00,Out for Delivery,DC_Cikarang,198
DEL-2974,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-09-22 07:00:00,2024-09-22 19:00:00,Out for Delivery,DC_Cikarang,270
DEL-2975,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-02-22 21:00:00,2024-02-23 04:00:00,Out for Delivery,DC_Cikarang,496
DEL-2976,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-12-21 22:00:00,2024-12-22 05:00:00,Out for Delivery,DC_Cikarang,295
DEL-2977,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-05-18 11:00:00,2024-05-18 21:00:00,Out for Delivery,DC_Cikarang,463
DEL-2978,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-07-29 16:00:00,2024-07-30 03:00:00,Out for Delivery,DC_Cikarang,287
DEL-2979,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-09-12 19:00:00,2024-09-13 03:00:00,Out for Delivery,DC_Cikarang,365
DEL-2980,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-01-13 19:00:00,2024-01-14 08:00:00,Out for Delivery,DC_Cikarang,354
DEL-2981,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-01-10 16:00:00,2024-01-11 02:00:00,Out for Delivery,DC_Cikarang,239
DEL-2982,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-08-15 11:00:00,2024-08-15 22:00:00,Out for Delivery,DC_Cikarang,155
DEL-2983,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-11-05 21:00:00,2024-11-06 10:00:00,Out for Delivery,DC_Cikarang,71
DEL-2984,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-09-25 02:00:00,2024-09-25 14:00:00,Out for Delivery,DC_Cikarang,86
DEL-2985,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-01-17 17:00:00,2024-01-18 00:00:00,Out for Delivery,DC_Cikarang,270
DEL-2986,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-12-20 19:00:00,2024-12-21 07:00:00,Out for Delivery,DC_Cikarang,199
DEL-2987,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-31 21:00:00,2024-08-01 05:00:00,Out for Delivery,DC_Cikarang,471
DEL-2988,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-05-15 07:00:00,2024-05-15 19:00:00,Out for Delivery,DC_Cikarang,277
DEL-2989,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-05-11 19:00:00,2024-05-12 07:00:00,Out for Delivery,DC_Cikarang,188
DEL-2990,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-04-19 07:00:00,2024-04-19 15:00:00,Out for Delivery,DC_Cikarang,220
DEL-2991,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-08 07:00:00,2024-11-08 17:00:00,Out for Delivery,DC_Cikarang,114
DEL-2992,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-12-19 15:00:00,2024-12-20 04:00:00,Out for Delivery,DC_Cikarang,242
DEL-2993,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-03-16 20:00:00,2024-03-17 09:00:00,Out for Delivery,DC_Cikarang,227
DEL-2994,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-03-17 04:00:00,2024-03-17 15:00:00,Out for Delivery,DC_Cikarang,139
DEL-2995,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-01-29 19:00:00,2024-01-30 05:00:00,Out for Delivery,DC_Cikarang,212
DEL-2996,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-07-27 15:00:00,2024-07-27 23:00:00,Out for Delivery,DC_Cikarang,255
DEL-2997,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-06-27 20:00:00,2024-06-28 02:00:00,Out for Delivery,DC_Cikarang,480
DEL-2998,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-03-30 17:00:00,2024-03-31 01:00:00,Out for Delivery,DC_Cikarang,192
DEL-2999,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-04-06 05:00:00,2024-04-06 15:00:00,Out for Delivery,DC_Cikarang,200
DEL-3000,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-18 15:00:00,2024-12-19 04:00:00,Out for Delivery,DC_Cikarang,213
DEL-3001,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-10-08 21:00:00,2024-10-09 04:00:00,Out for Delivery,DC_Cikarang,187
DEL-3002,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-05-08 02:00:00,2024-05-08 13:00:00,Out for Delivery,DC_Cikarang,65
DEL-3003,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-06-04 13:00:00,2024-06-05 00:00:00,Out for Delivery,DC_Cikarang,457
DEL-3004,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-08-20 11:00:00,2024-08-20 19:00:00,Out for Delivery,DC_Cikarang,454
DEL-3005,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-29 17:00:00,2024-03-30 00:00:00,Out for Delivery,DC_Cikarang,229
DEL-3006,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-04 09:00:00,2024-11-04 18:00:00,Out for Delivery,DC_Cikarang,89
DEL-3007,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-07-28 23:00:00,2024-07-29 07:00:00,Out for Delivery,DC_Cikarang,405
DEL-3008,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-11-07 02:00:00,2024-11-07 11:00:00,Out for Delivery,DC_Cikarang,154
DEL-3009,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-04-07 04:00:00,2024-04-07 12:00:00,Out for Delivery,DC_Cikarang,486
DEL-3010,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-04-11 02:00:00,2024-04-11 09:00:00,Out for Delivery,DC_Cikarang,91
DEL-3011,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-09-19 21:00:00,2024-09-20 03:00:00,Out for Delivery,DC_Cikarang,135
DEL-3012,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-04-23 09:00:00,2024-04-23 18:00:00,Out for Delivery,DC_Cikarang,69
DEL-3013,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-06-18 09:00:00,2024-06-18 19:00:00,Out for Delivery,DC_Cikarang,76
DEL-3014,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-08-07 07:00:00,2024-08-07 17:00:00,Out for Delivery,DC_Cikarang,55
DEL-3015,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-03-14 18:00:00,2024-03-15 02:00:00,Out for Delivery,DC_Cikarang,181
DEL-3016,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-02-07 06:00:00,2024-02-07 16:00:00,Out for Delivery,DC_Cikarang,72
DEL-3017,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-10-28 03:00:00,2024-10-28 11:00:00,Out for Delivery,DC_Cikarang,463
DEL-3018,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-04-30 09:00:00,2024-04-30 17:00:00,Out for Delivery,DC_Cikarang,276
DEL-3019,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-02-11 04:00:00,2024-02-11 11:00:00,Out for Delivery,DC_Cikarang,355
DEL-3020,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-09-23 06:00:00,2024-09-23 18:00:00,Out for Delivery,DC_Cikarang,275
DEL-3021,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-01-21 12:00:00,2024-01-21 21:00:00,Out for Delivery,DC_Cikarang,425
DEL-3022,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-12-11 18:00:00,2024-12-12 00:00:00,Out for Delivery,DC_Cikarang,495
DEL-3023,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-04-05 15:00:00,2024-04-06 01:00:00,Out for Delivery,DC_Cikarang,405
DEL-3024,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-02-02 02:00:00,2024-02-02 08:00:00,Out for Delivery,DC_Cikarang,378
DEL-3025,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-11-19 10:00:00,2024-11-19 21:00:00,Out for Delivery,DC_Cikarang,51
DEL-3026,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-02-10 14:00:00,2024-02-10 21:00:00,Out for Delivery,DC_Cikarang,417
DEL-3027,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-01-24 07:00:00,2024-01-24 18:00:00,Out for Delivery,DC_Cikarang,289
DEL-3028,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-11-03 04:00:00,2024-11-03 17:00:00,Out for Delivery,DC_Cikarang,304
DEL-3029,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-10-19 17:00:00,2024-10-20 01:00:00,Out for Delivery,DC_Cikarang,417
DEL-3030,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-12 15:00:00,2024-12-13 01:00:00,Out for Delivery,DC_Cikarang,376
DEL-3031,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-09-05 05:00:00,2024-09-05 12:00:00,Out for Delivery,DC_Cikarang,241
DEL-3032,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-11-20 20:00:00,2024-11-21 08:00:00,Out for Delivery,DC_Cikarang,108
DEL-3033,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-23 04:00:00,2024-07-23 10:00:00,Out for Delivery,DC_Cikarang,273
DEL-3034,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-12-03 16:00:00,2024-12-04 02:00:00,Out for Delivery,DC_Cikarang,241
DEL-3035,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-11-29 11:00:00,2024-11-29 17:00:00,Out for Delivery,DC_Cikarang,57
DEL-3036,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-10-07 09:00:00,2024-10-07 22:00:00,Out for Delivery,DC_Cikarang,404
DEL-3037,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-11-01 07:00:00,2024-11-01 18:00:00,Out for Delivery,DC_Cikarang,472
DEL-3038,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-11-12 05:00:00,2024-11-12 11:00:00,Out for Delivery,DC_Cikarang,268
DEL-3039,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-12-24 06:00:00,2024-12-24 17:00:00,Out for Delivery,DC_Cikarang,244
DEL-3040,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-11-01 22:00:00,2024-11-02 10:00:00,Out for Delivery,DC_Cikarang,86
DEL-3041,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-03-11 19:00:00,2024-03-12 05:00:00,Out for Delivery,DC_Cikarang,315
DEL-3042,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-09-05 02:00:00,2024-09-05 10:00:00,Out for Delivery,DC_Cikarang,380
DEL-3043,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-02-11 19:00:00,2024-02-12 05:00:00,Out for Delivery,DC_Cikarang,343
DEL-3044,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-07-15 17:00:00,2024-07-16 03:00:00,Out for Delivery,DC_Cikarang,481
DEL-3045,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-10-20 13:00:00,2024-10-20 20:00:00,Out for Delivery,DC_Cikarang,358
DEL-3046,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-09-07 20:00:00,2024-09-08 06:00:00,Out for Delivery,DC_Cikarang,487
DEL-3047,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-08-21 15:00:00,2024-08-22 03:00:00,Out for Delivery,DC_Cikarang,332
DEL-3048,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-30 00:00:00,2024-12-30 12:00:00,Out for Delivery,DC_Cikarang,325
DEL-3049,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-12 04:00:00,2024-12-12 17:00:00,Out for Delivery,DC_Cikarang,88
DEL-3050,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-07-17 10:00:00,2024-07-17 17:00:00,Out for Delivery,DC_Cikarang,219
DEL-3051,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-03-18 12:00:00,2024-03-18 22:00:00,Out for Delivery,DC_Cikarang,430
DEL-3052,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-01 09:00:00,2024-03-01 22:00:00,Out for Delivery,DC_Cikarang,411
DEL-3053,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-07-06 16:00:00,2024-07-07 03:00:00,Out for Delivery,DC_Cikarang,124
DEL-3054,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-08-06 08:00:00,2024-08-06 19:00:00,Out for Delivery,DC_Cikarang,392
DEL-3055,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-09-04 16:00:00,2024-09-04 23:00:00,Out for Delivery,DC_Cikarang,449
DEL-3056,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-11-12 09:00:00,2024-11-12 18:00:00,Out for Delivery,DC_Cikarang,408
DEL-3057,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-04-13 20:00:00,2024-04-14 07:00:00,Out for Delivery,DC_Cikarang,432
DEL-3058,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-02-18 19:00:00,2024-02-19 05:00:00,Out for Delivery,DC_Cikarang,74
DEL-3059,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-30 21:00:00,2024-12-31 04:00:00,Out for Delivery,DC_Cikarang,217
DEL-3060,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-01-25 17:00:00,2024-01-26 06:00:00,Out for Delivery,DC_Cikarang,368
DEL-3061,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-04-03 05:00:00,2024-04-03 12:00:00,Out for Delivery,DC_Cikarang,163
DEL-3062,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-04-26 07:00:00,2024-04-26 20:00:00,Out for Delivery,DC_Cikarang,311
DEL-3063,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-05-03 21:00:00,2024-05-04 09:00:00,Out for Delivery,DC_Cikarang,238
DEL-3064,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-10-15 17:00:00,2024-10-16 00:00:00,Out for Delivery,DC_Cikarang,134
DEL-3065,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-03-07 05:00:00,2024-03-07 13:00:00,Out for Delivery,DC_Cikarang,318
DEL-3066,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-08-13 06:00:00,2024-08-13 14:00:00,Out for Delivery,DC_Cikarang,443
DEL-3067,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-09-10 18:00:00,2024-09-11 02:00:00,Out for Delivery,DC_Cikarang,198
DEL-3068,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-06 14:00:00,2024-10-07 01:00:00,Out for Delivery,DC_Cikarang,215
DEL-3069,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-04-17 09:00:00,2024-04-17 16:00:00,Out for Delivery,DC_Cikarang,337
DEL-3070,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-07-02 00:00:00,2024-07-02 11:00:00,Out for Delivery,DC_Cikarang,176
DEL-3071,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-12-08 22:00:00,2024-12-09 05:00:00,Out for Delivery,DC_Cikarang,206
DEL-3072,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-05-15 17:00:00,2024-05-16 04:00:00,Out for Delivery,DC_Cikarang,355
DEL-3073,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-01-07 21:00:00,2024-01-08 07:00:00,Out for Delivery,DC_Cikarang,111
DEL-3074,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-06-28 15:00:00,2024-06-28 22:00:00,Out for Delivery,DC_Cikarang,87
DEL-3075,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-12-11 21:00:00,2024-12-12 10:00:00,Out for Delivery,DC_Cikarang,313
DEL-3076,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-06-09 22:00:00,2024-06-10 05:00:00,Out for Delivery,DC_Cikarang,191
DEL-3077,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-08-04 12:00:00,2024-08-04 22:00:00,Out for Delivery,DC_Cikarang,213
DEL-3078,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-06-20 05:00:00,2024-06-20 17:00:00,Out for Delivery,DC_Cikarang,417
DEL-3079,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-03-15 10:00:00,2024-03-15 21:00:00,Out for Delivery,DC_Cikarang,289
DEL-3080,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-01-09 00:00:00,2024-01-09 10:00:00,Out for Delivery,DC_Cikarang,120
DEL-3081,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-08-22 23:00:00,2024-08-23 07:00:00,Out for Delivery,DC_Cikarang,95
DEL-3082,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-09-13 13:00:00,2024-09-13 21:00:00,Out for Delivery,DC_Cikarang,483
DEL-3083,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-28 11:00:00,2024-12-28 20:00:00,Out for Delivery,DC_Cikarang,338
DEL-3084,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-11-30 16:00:00,2024-12-01 01:00:00,Out for Delivery,DC_Cikarang,453
DEL-3085,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-08-11 12:00:00,2024-08-12 00:00:00,Out for Delivery,DC_Cikarang,374
DEL-3086,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-07-19 16:00:00,2024-07-20 04:00:00,Out for Delivery,DC_Cikarang,104
DEL-3087,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-07-16 07:00:00,2024-07-16 19:00:00,Out for Delivery,DC_Cikarang,453
DEL-3088,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-10-04 15:00:00,2024-10-05 04:00:00,Out for Delivery,DC_Cikarang,458
DEL-3089,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-02-29 09:00:00,2024-02-29 19:00:00,Out for Delivery,DC_Cikarang,457
DEL-3090,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-12 12:00:00,2024-07-13 00:00:00,Out for Delivery,DC_Cikarang,486
DEL-3091,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-11 14:00:00,2024-07-11 21:00:00,Out for Delivery,DC_Cikarang,263
DEL-3092,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-04-30 04:00:00,2024-04-30 17:00:00,Out for Delivery,DC_Cikarang,443
DEL-3093,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-09-19 06:00:00,2024-09-19 18:00:00,Out for Delivery,DC_Cikarang,148
DEL-3094,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-07-28 02:00:00,2024-07-28 15:00:00,Out for Delivery,DC_Cikarang,183
DEL-3095,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-11 05:00:00,2024-07-11 18:00:00,Out for Delivery,DC_Cikarang,343
DEL-3096,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-04-04 22:00:00,2024-04-05 10:00:00,Out for Delivery,DC_Cikarang,102
DEL-3097,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-12-07 23:00:00,2024-12-08 08:00:00,Out for Delivery,DC_Cikarang,276
